"qudtUri","ucumCode"
"http://qudt.org/vocab/unit/M3-PER-MIN-K","m3.min-1.K-1"
"http://qudt.org/vocab/unit/M3-PER-MOL","m3.mol-1"
"http://qudt.org/vocab/unit/M3-PER-MOL-SEC","m3.mol-1.s-1"
"http://qudt.org/vocab/unit/M3-PER-PA","m3.Pa-1"
"http://qudt.org/vocab/unit/M3-PER-SEC","m3.s-1"
"http://qudt.org/vocab/unit/M3-PER-SEC-BAR","m3.s-1.bar-1"
"http://qudt.org/vocab/unit/M3-PER-SEC-K","m3.s-1.K-1"
"http://qudt.org/vocab/unit/M3-PER-SEC-M2","m3.s-1.m-2"
"http://qudt.org/vocab/unit/M3-PER-SEC-PA","m3.s-1.Pa-1"
"http://qudt.org/vocab/unit/M3-PER-SEC2","m3.s-2"
"http://qudt.org/vocab/unit/M3-PER-YR","m3.a-1"
"http://qudt.org/vocab/unit/M4","m4"
"http://qudt.org/vocab/unit/M4-PER-SEC","m4.s-1"
"http://qudt.org/vocab/unit/M5","m5"
"http://qudt.org/vocab/unit/M6","m6"
"http://qudt.org/vocab/unit/MACH",NA
"http://qudt.org/vocab/unit/MebiBIT","Mibit"
"http://qudt.org/vocab/unit/MebiBIT-PER-M","Mibit.m-1"
"http://qudt.org/vocab/unit/MebiBIT-PER-M2","Mibit.m-2"
"http://qudt.org/vocab/unit/MebiBIT-PER-M3","Mibit.m-3"
"http://qudt.org/vocab/unit/MebiBYTE","MiBy"
"http://qudt.org/vocab/unit/MegaA","MA"
"http://qudt.org/vocab/unit/MegaA-PER-M2","MA.m-2"
"http://qudt.org/vocab/unit/MegaBAR","Mbar"
"http://qudt.org/vocab/unit/MegaBAUD",NA
"http://qudt.org/vocab/unit/MegaBIT","Mbit"
"http://qudt.org/vocab/unit/MegaBIT-PER-SEC","Mbit.s-1"
"http://qudt.org/vocab/unit/MegaBQ","MBq"
"http://qudt.org/vocab/unit/MegaBQ-PER-KiloGM","MBq.kg-1"
"http://qudt.org/vocab/unit/MegaBTU_IT","M[Btu_IT]"
"http://qudt.org/vocab/unit/MegaBTU_IT-PER-HR","M[Btu_IT].h-1"
"http://qudt.org/vocab/unit/MegaBYTE","MBy"
"http://qudt.org/vocab/unit/MegaBYTE-PER-SEC","MBy.s-1"
"http://qudt.org/vocab/unit/MegaC","MC"
"http://qudt.org/vocab/unit/MegaC-PER-M2","MC.m-2"
"http://qudt.org/vocab/unit/MegaC-PER-M3","MC.m-3"
"http://qudt.org/vocab/unit/MegaCCY_USD",NA
"http://qudt.org/vocab/unit/MegaCCY_USD-PER-FLIGHT",NA
"http://qudt.org/vocab/unit/MegaCCY_USD-PER-YR",NA
"http://qudt.org/vocab/unit/MegaDOLLAR_US-PER-FLIGHT",NA
"http://qudt.org/vocab/unit/MegaEV","MeV"
"http://qudt.org/vocab/unit/MegaEV-FemtoM","MeV.fm"
"http://qudt.org/vocab/unit/MegaEV-PER-CentiM","MeV.cm-1"
"http://qudt.org/vocab/unit/MegaEV-PER-SpeedOfLight","MeV.[c]-1"
"http://qudt.org/vocab/unit/MegaFLOPS",NA
"http://qudt.org/vocab/unit/MegaGM","Mg"
"http://qudt.org/vocab/unit/MegaGM-PER-HA","Mg.har-1"
"http://qudt.org/vocab/unit/MegaGM-PER-HA-YR","Mg.har-1.a-1"
"http://qudt.org/vocab/unit/MegaGM-PER-M3","Mg.m-3"
"http://qudt.org/vocab/unit/MegaGRAY","MGy"
"http://qudt.org/vocab/unit/MegaHZ","MHz"
"http://qudt.org/vocab/unit/MegaHZ-KiloM","MHz.km"
"http://qudt.org/vocab/unit/MegaHZ-M","MHz.m"
"http://qudt.org/vocab/unit/MegaHZ-PER-K","MHz.K-1"
"http://qudt.org/vocab/unit/MegaHZ-PER-T","MHz.T-1"
"http://qudt.org/vocab/unit/MegaINDIV",NA
"http://qudt.org/vocab/unit/MegaJ","MJ"
"http://qudt.org/vocab/unit/MegaJ-PER-HR","MJ.h-1"
"http://qudt.org/vocab/unit/MegaJ-PER-K","MJ.K-1"
"http://qudt.org/vocab/unit/MegaJ-PER-KiloGM","MJ.kg-1"
"http://qudt.org/vocab/unit/MegaJ-PER-M2","MJ.m-2"
"http://qudt.org/vocab/unit/MegaJ-PER-M2-DAY","MJ.m-2.d-1"
"http://qudt.org/vocab/unit/MegaJ-PER-M3","MJ.m-3"
"http://qudt.org/vocab/unit/MegaJ-PER-SEC","MJ.s-1"
"http://qudt.org/vocab/unit/MegaK","MK"
"http://qudt.org/vocab/unit/MegaL","ML"
"http://qudt.org/vocab/unit/MegaLB_F","M[lbf_av]"
"http://qudt.org/vocab/unit/MegaN","MN"
"http://qudt.org/vocab/unit/MegaN-M","MN.m"
"http://qudt.org/vocab/unit/MegaN-M-PER-M2","MN.m.m-2"
"http://qudt.org/vocab/unit/MegaN-PER-M2","MN.m-2"
"http://qudt.org/vocab/unit/MegaN-PER-M3","MN.m-3"
"http://qudt.org/vocab/unit/MegaOHM","MOhm"
"http://qudt.org/vocab/unit/MegaOHM-KiloM","MOhm.km"
"http://qudt.org/vocab/unit/MegaOHM-M","MOhm.m"
"http://qudt.org/vocab/unit/MegaOHM-PER-BAR","MOhm.bar-1"
"http://qudt.org/vocab/unit/MegaOHM-PER-K","MOhm.K-1"
"http://qudt.org/vocab/unit/MegaOHM-PER-KiloM","MOhm.km-1"
"http://qudt.org/vocab/unit/MegaOHM-PER-M","MOhm.m-1"
"http://qudt.org/vocab/unit/MegaPA","MPa"
"http://qudt.org/vocab/unit/MegaPA-L-PER-SEC","MPa.L.s-1"
"http://qudt.org/vocab/unit/MegaPA-M0dot5",NA
"http://qudt.org/vocab/unit/MegaPA-M3-PER-SEC","MPa.m3.s-1"
"http://qudt.org/vocab/unit/MegaPA-PER-BAR","MPa.bar-1"
"http://qudt.org/vocab/unit/MegaPA-PER-K","MPa.K-1"
"http://qudt.org/vocab/unit/MegaPSI","M[psi]"
"http://qudt.org/vocab/unit/MegaS","MS"
"http://qudt.org/vocab/unit/MegaS-PER-M","MS.m-1"
"http://qudt.org/vocab/unit/MegaSEC","Ms"
"http://qudt.org/vocab/unit/MegaTOE",NA
"http://qudt.org/vocab/unit/MegaTON","Mston_av"
"http://qudt.org/vocab/unit/MegaTONNE","Mt"
"http://qudt.org/vocab/unit/MegaTONNE-PER-YR","Mt.a-1"
"http://qudt.org/vocab/unit/MegaV","MV"
"http://qudt.org/vocab/unit/MegaV-A","MV.A"
"http://qudt.org/vocab/unit/MegaV-A-HR","MV.A.h"
"http://qudt.org/vocab/unit/MegaV-A_Reactive","MV.A{reactive}"
"http://qudt.org/vocab/unit/MegaV-A_Reactive-HR","MV.A{reactive}.h"
"http://qudt.org/vocab/unit/MegaV-PER-M","MV.m-1"
"http://qudt.org/vocab/unit/MegaVA","MVA"
"http://qudt.org/vocab/unit/MegaVA-HR","MVA.h"
"http://qudt.org/vocab/unit/MegaVAR","MVA{reactive}"
"http://qudt.org/vocab/unit/MegaVAR-HR","MVA{reactive}.h"
"http://qudt.org/vocab/unit/MegaW","MW"
"http://qudt.org/vocab/unit/MegaW-HR","MW.h"
"http://qudt.org/vocab/unit/MegaYR","Ma"
"http://qudt.org/vocab/unit/MESH","[mesh_i]"
"http://qudt.org/vocab/unit/MHO","mho"
"http://qudt.org/vocab/unit/MHO_Stat",NA
"http://qudt.org/vocab/unit/MI","[mi_i]"
"http://qudt.org/vocab/unit/MI-PER-HR","[mi_i].h-1"
"http://qudt.org/vocab/unit/MI-PER-MIN","[mi_i].min-1"
"http://qudt.org/vocab/unit/MI-PER-SEC","[mi_i].s-1"
"http://qudt.org/vocab/unit/MI_N","[nmi_i]"
"http://qudt.org/vocab/unit/MI_N-PER-HR","[nmi_i].h-1"
"http://qudt.org/vocab/unit/MI_N-PER-MIN","[nmi_i].min-1"
"http://qudt.org/vocab/unit/MI_UK","[mi_i]"
"http://qudt.org/vocab/unit/MI_UK3","[mi_i]3"
"http://qudt.org/vocab/unit/MI_US","[mi_us]"
"http://qudt.org/vocab/unit/MI_US-PER-SEC2","[mi_us].s-2"
"http://qudt.org/vocab/unit/MI_US2","[mi_us]2"
"http://qudt.org/vocab/unit/MI2","[mi_i]2"
"http://qudt.org/vocab/unit/MI3","[mi_i]3"
"http://qudt.org/vocab/unit/MicroA","uA"
"http://qudt.org/vocab/unit/MicroA-PER-K","uA.K-1"
"http://qudt.org/vocab/unit/MicroATM","uatm"
"http://qudt.org/vocab/unit/MicroBAR","ubar"
"http://qudt.org/vocab/unit/MicroBQ","uBq"
"http://qudt.org/vocab/unit/MicroBQ-PER-KiloGM","uBq.kg-1"
"http://qudt.org/vocab/unit/MicroBQ-PER-L","uBq.L-1"
"http://qudt.org/vocab/unit/MicroC","uC"
"http://qudt.org/vocab/unit/MicroC-PER-M2","uC.m-2"
"http://qudt.org/vocab/unit/MicroC-PER-M3","uC.m-3"
"http://qudt.org/vocab/unit/MicroCi","uCi"
"http://qudt.org/vocab/unit/MicroCI","uCi"
"http://qudt.org/vocab/unit/MicroFARAD","uF"
"http://qudt.org/vocab/unit/MicroFARAD-PER-KiloM","uF.km-1"
"http://qudt.org/vocab/unit/MicroFARAD-PER-M","uF.m-1"
"http://qudt.org/vocab/unit/MicroG","u[g]"
"http://qudt.org/vocab/unit/MicroGAL-PER-M","uGal.m-1"
"http://qudt.org/vocab/unit/MicroGALILEO","uGal"
"http://qudt.org/vocab/unit/MicroGALILEO-PER-M","uGal.m-1"
"http://qudt.org/vocab/unit/MicroGM","ug"
"http://qudt.org/vocab/unit/MicroGM-PER-CentiM2","ug.cm-2"
"http://qudt.org/vocab/unit/MicroGM-PER-CentiM2-WK","ug.cm-2.wk-1"
"http://qudt.org/vocab/unit/MicroGM-PER-DeciL","ug.dL-1"
"http://qudt.org/vocab/unit/MicroGM-PER-GM","ug.g-1"
"http://qudt.org/vocab/unit/MicroGM-PER-GM-DAY","ug.g-1.d-1"
"http://qudt.org/vocab/unit/MicroGM-PER-GM-HR","ug.g-1.h-1"
"http://qudt.org/vocab/unit/MicroGM-PER-IN2","ug.[in_i]-2"
"http://qudt.org/vocab/unit/MicroGM-PER-KiloGM","ug.kg-1"
"http://qudt.org/vocab/unit/MicroGM-PER-L","ug.L-1"
"http://qudt.org/vocab/unit/MicroGM-PER-L-DAY","ug.L-1.d-1"
"http://qudt.org/vocab/unit/MicroGM-PER-L-HR","ug.L-1.h-1"
"http://qudt.org/vocab/unit/MicroGM-PER-M2-DAY","ug.m-2.d-1"
"http://qudt.org/vocab/unit/MicroGM-PER-M3","ug.m-3"
"http://qudt.org/vocab/unit/MicroGM-PER-M3-BAR","ug.m-3.bar-1"
"http://qudt.org/vocab/unit/MicroGM-PER-M3-HR","ug.m-3.h-1"
"http://qudt.org/vocab/unit/MicroGM-PER-M3-K","ug.m-3.K-1"
"http://qudt.org/vocab/unit/MicroGM-PER-MilliGM","ug.mg-1"
"http://qudt.org/vocab/unit/MicroGM-PER-MilliL","ug.mL-1"
"http://qudt.org/vocab/unit/MicroGRAY","uGy"
"http://qudt.org/vocab/unit/MicroGRAY-PER-HR","uGy.h-1"
"http://qudt.org/vocab/unit/MicroGRAY-PER-MIN","uGy.min-1"
"http://qudt.org/vocab/unit/MicroGRAY-PER-SEC","uGy.s-1"
"http://qudt.org/vocab/unit/MicroH","uH"
"http://qudt.org/vocab/unit/MicroH-PER-KiloOHM","uH.kOhm-1"
"http://qudt.org/vocab/unit/MicroH-PER-M","uH.m-1"
"http://qudt.org/vocab/unit/MicroH-PER-OHM","uH.Ohm-1"
"http://qudt.org/vocab/unit/MicroIN","u[in_i]"
"http://qudt.org/vocab/unit/MicroJ","uJ"
"http://qudt.org/vocab/unit/MicroJ-PER-SEC","uJ.s-1"
"http://qudt.org/vocab/unit/MicroKAT","ukat"
"http://qudt.org/vocab/unit/MicroKAT-PER-L","ukat.L-1"
"http://qudt.org/vocab/unit/MicroL","uL"
"http://qudt.org/vocab/unit/MicroL-PER-L","uL.L-1"
"http://qudt.org/vocab/unit/MicroM","um"
"http://qudt.org/vocab/unit/MicroM-PER-K","um.K-1"
"http://qudt.org/vocab/unit/MicroM-PER-L-DAY","um.L-1.d-1"
"http://qudt.org/vocab/unit/MicroM-PER-M","um.m-1"
"http://qudt.org/vocab/unit/MicroM-PER-MilliL","um.mL-1"
"http://qudt.org/vocab/unit/MicroM-PER-MIN","um.min-1"
"http://qudt.org/vocab/unit/MicroM-PER-N","um.N-1"
"http://qudt.org/vocab/unit/MicroM-PER-SEC","um.s-1"
"http://qudt.org/vocab/unit/MicroM-PER-SEC2","um.s-2"
"http://qudt.org/vocab/unit/MicroM2","um2"
"http://qudt.org/vocab/unit/MicroM3","um3"
"http://qudt.org/vocab/unit/MicroM3-PER-M3","um3.m-3"
"http://qudt.org/vocab/unit/MicroM3-PER-MilliL","um3.mL-1"
"http://qudt.org/vocab/unit/MicroMHO","umho"
"http://qudt.org/vocab/unit/MicroMOL","umol"
"http://qudt.org/vocab/unit/MicroMOL-PER-GM","umol.g-1"
"http://qudt.org/vocab/unit/MicroMOL-PER-GM-HR","umol.g-1.h-1"
"http://qudt.org/vocab/unit/MicroMOL-PER-GM-SEC","umol.g-1.s-1"
"http://qudt.org/vocab/unit/MicroMOL-PER-KiloGM","umol.kg-1"
"http://qudt.org/vocab/unit/MicroMOL-PER-KiloGM-YR","umol.kg-1.a-1"
"http://qudt.org/vocab/unit/MicroMOL-PER-L","umol.L-1"
"http://qudt.org/vocab/unit/MicroMOL-PER-L-HR","umol.L-1.h-1"
"http://qudt.org/vocab/unit/MicroMOL-PER-M2","umol.m-2"
"http://qudt.org/vocab/unit/MicroMOL-PER-M2-DAY","umol.m-2.d-1"
"http://qudt.org/vocab/unit/MicroMOL-PER-M2-HR","umol.m-2.h-1"
"http://qudt.org/vocab/unit/MicroMOL-PER-M2-SEC","umol.m-2.s-1"
"http://qudt.org/vocab/unit/MicroMOL-PER-M2-SEC2","umol.m-2.s-2"
"http://qudt.org/vocab/unit/MicroMOL-PER-MicroMOL-DAY","umol.umol-1.d-1"
"http://qudt.org/vocab/unit/MicroMOL-PER-MOL","umol.mol-1"
"http://qudt.org/vocab/unit/MicroMOL-PER-SEC","umol.s-1"
"http://qudt.org/vocab/unit/MicroMOL2-PER-M4-SEC2","umol2.m-4.s-2"
"http://qudt.org/vocab/unit/MicroN","uN"
"http://qudt.org/vocab/unit/MicroN-M","uN.m"
"http://qudt.org/vocab/unit/MicroN-M-PER-M2","uN.m.m-2"
"http://qudt.org/vocab/unit/MicroOHM","uOhm"
"http://qudt.org/vocab/unit/MicroOHM-M","uOhm.m"
"http://qudt.org/vocab/unit/MicroPA","uPa"
"http://qudt.org/vocab/unit/MicroPOISE","uP"
"http://qudt.org/vocab/unit/MicroRAD","urad"
"http://qudt.org/vocab/unit/MicroS","uS"
"http://qudt.org/vocab/unit/MicroS-PER-CentiM","uS.cm-1"
"http://qudt.org/vocab/unit/MicroS-PER-M","uS.m-1"
"http://qudt.org/vocab/unit/MicroS2-PER-CentiM2","uS2.cm-2"
"http://qudt.org/vocab/unit/MicroSEC","us"
"http://qudt.org/vocab/unit/MicroSV","uSv"
"http://qudt.org/vocab/unit/MicroSV-PER-HR","uSv.h-1"
"http://qudt.org/vocab/unit/MicroSV-PER-MIN","uSv.min-1"
"http://qudt.org/vocab/unit/MicroSV-PER-SEC","uSv.s-1"
"http://qudt.org/vocab/unit/MicroT","uT"
"http://qudt.org/vocab/unit/MicroTORR",NA
"http://qudt.org/vocab/unit/MicroV","uV"
"http://qudt.org/vocab/unit/MicroV-A","uV.A"
"http://qudt.org/vocab/unit/MicroV-A-PER-K","uV.A.K-1"
"http://qudt.org/vocab/unit/MicroV-A_Reactive",NA
"http://qudt.org/vocab/unit/MicroV-A_Reactive-PER-K",NA
"http://qudt.org/vocab/unit/MicroV-PER-M","uV.m-1"
"http://qudt.org/vocab/unit/MicroVA","uVA"
"http://qudt.org/vocab/unit/MicroVA-PER-K","uVA.K-1"
"http://qudt.org/vocab/unit/MicroVAR","uVA{reactive}"
"http://qudt.org/vocab/unit/MicroVAR-PER-K","uVA{reactive}.K-1"
"http://qudt.org/vocab/unit/MicroW","uW"
"http://qudt.org/vocab/unit/MicroW-PER-CentiM2-MicroM-SR","uW.cm-2.um-1.sr-1"
"http://qudt.org/vocab/unit/MicroW-PER-M2","uW.m-2"
"http://qudt.org/vocab/unit/MIL",NA
"http://qudt.org/vocab/unit/MIL_Angle",NA
"http://qudt.org/vocab/unit/MIL_Circ","[cml_i]"
"http://qudt.org/vocab/unit/MIL_Length",NA
"http://qudt.org/vocab/unit/MilLength","[mil_i]"
"http://qudt.org/vocab/unit/MilliA","mA"
"http://qudt.org/vocab/unit/MilliA-HR","mA.h"
"http://qudt.org/vocab/unit/MilliA-HR-PER-GM","mA.h.g-1"
"http://qudt.org/vocab/unit/MilliA-IN2-PER-LB_F","mA.[in_i]2.[lbf_av]-1"
"http://qudt.org/vocab/unit/MilliA-PER-BAR","mA.bar-1"
"http://qudt.org/vocab/unit/MilliA-PER-IN","mA.[in_i]-1"
"http://qudt.org/vocab/unit/MilliA-PER-K","mA.K-1"
"http://qudt.org/vocab/unit/MilliA-PER-L-MIN","mA.L-1.min-1"
"http://qudt.org/vocab/unit/MilliA-PER-LB_F-IN2","mA.[lbf_av]-1.[in_i]-2"
"http://qudt.org/vocab/unit/MilliA-PER-MilliM","mA.mm-1"
"http://qudt.org/vocab/unit/MilliA-SEC","mA.s"
"http://qudt.org/vocab/unit/MilliARCSEC","m''"
"http://qudt.org/vocab/unit/MilliBAR","mbar"
"http://qudt.org/vocab/unit/MilliBAR-L-PER-SEC","mbar.L.s-1"
"http://qudt.org/vocab/unit/MilliBAR-M3-PER-SEC","mbar.m3.s-1"
"http://qudt.org/vocab/unit/MilliBAR-PER-BAR","mbar.bar-1"
"http://qudt.org/vocab/unit/MilliBAR-PER-K","mbar.K-1"
"http://qudt.org/vocab/unit/MilliBAR_A",NA
"http://qudt.org/vocab/unit/MilliBQ","mBq"
"http://qudt.org/vocab/unit/MilliBQ-PER-GM","mBq.g-1"
"http://qudt.org/vocab/unit/MilliBQ-PER-KiloGM","mBq.kg-1"
"http://qudt.org/vocab/unit/MilliBQ-PER-L","mBq.L-1"
"http://qudt.org/vocab/unit/MilliBQ-PER-M2-DAY","mBq.m-2.d-1"
"http://qudt.org/vocab/unit/MilliC","mC"
"http://qudt.org/vocab/unit/MilliC-PER-KiloGM","mC.kg-1"
"http://qudt.org/vocab/unit/MilliC-PER-M2","mC.m-2"
"http://qudt.org/vocab/unit/MilliC-PER-M3","mC.m-3"
"http://qudt.org/vocab/unit/MilliCD","mcd"
"http://qudt.org/vocab/unit/MilliCi","mCi"
"http://qudt.org/vocab/unit/MilliCI","mCi"
"http://qudt.org/vocab/unit/MilliDARCY",NA
"http://qudt.org/vocab/unit/MilliDEG_C","mCel"
"http://qudt.org/vocab/unit/MilliEQ","mEQ"
"http://qudt.org/vocab/unit/MilliEQ-PER-HectoGM","mEQ.hg-1"
"http://qudt.org/vocab/unit/MilliFARAD","mF"
"http://qudt.org/vocab/unit/MilliG","m[g]"
"http://qudt.org/vocab/unit/MilliGAL","mGal"
"http://qudt.org/vocab/unit/MilliGAL-PER-MO","mGal.mo-1"
"http://qudt.org/vocab/unit/MilliGALILEO","mGal"
"http://qudt.org/vocab/unit/MilliGALILEO-PER-MO","mGal.mo-1"
"http://qudt.org/vocab/unit/MilliGM","mg"
"http://qudt.org/vocab/unit/MilliGM-HR-PER-L-CentiM3","mg.h.L-1.cm-3"
"http://qudt.org/vocab/unit/MilliGM-HR-PER-L-M3","mg.h.L-1.m-3"
"http://qudt.org/vocab/unit/MilliGM-HR-PER-L2","mg.h.L-2"
"http://qudt.org/vocab/unit/MilliGM-HR-PER-M3-CentiM3","mg.h.m-3.cm-3"
"http://qudt.org/vocab/unit/MilliGM-HR-PER-M3-L","mg.h.m-3.L-1"
"http://qudt.org/vocab/unit/MilliGM-HR-PER-M6","mg.h.m-6"
"http://qudt.org/vocab/unit/MilliGM-MIN-PER-L-CentiM3","mg.min.L-1.cm-3"
"http://qudt.org/vocab/unit/MilliGM-MIN-PER-L-M3","mg.min.L-1.m-3"
"http://qudt.org/vocab/unit/MilliGM-MIN-PER-L2","mg.min.L-2"
"http://qudt.org/vocab/unit/MilliGM-MIN-PER-M3-CentiM3","mg.min.m-3.cm-3"
"http://qudt.org/vocab/unit/MilliGM-MIN-PER-M3-L","mg.min.m-3.L-1"
"http://qudt.org/vocab/unit/MilliGM-MIN-PER-M6","mg.min.m-6"
"http://qudt.org/vocab/unit/MilliGM-PER-BAR","mg.bar-1"
"http://qudt.org/vocab/unit/MilliGM-PER-CentiM2","mg.cm-2"
"http://qudt.org/vocab/unit/MilliGM-PER-DAY","mg.d-1"
"http://qudt.org/vocab/unit/MilliGM-PER-DAY-BAR","mg.d-1.bar-1"
"http://qudt.org/vocab/unit/MilliGM-PER-DAY-K","mg.d-1.K-1"
"http://qudt.org/vocab/unit/MilliGM-PER-DeciL","mg.dL-1"
"http://qudt.org/vocab/unit/MilliGM-PER-DeciM2","mg.dm-2"
"http://qudt.org/vocab/unit/MilliGM-PER-GM","mg.g-1"
"http://qudt.org/vocab/unit/MilliGM-PER-GM-HR","mg.g-1.h-1"
"http://qudt.org/vocab/unit/MilliGM-PER-HA","mg.har-1"
"http://qudt.org/vocab/unit/MilliGM-PER-HR","mg.h-1"
"http://qudt.org/vocab/unit/MilliGM-PER-HR-BAR","mg.h-1.bar-1"
"http://qudt.org/vocab/unit/MilliGM-PER-HR-K","mg.h-1.K-1"
"http://qudt.org/vocab/unit/MilliGM-PER-K","mg.K-1"
"http://qudt.org/vocab/unit/MilliGM-PER-KiloGM","mg.kg-1"
"http://qudt.org/vocab/unit/MilliGM-PER-KiloGM-DAY","mg.kg-1.d-1"
"http://qudt.org/vocab/unit/MilliGM-PER-L","mg.L-1"
"http://qudt.org/vocab/unit/MilliGM-PER-L-CentiPOISE","mg.L-1.cP-1"
"http://qudt.org/vocab/unit/MilliGM-PER-L-MilliPA-SEC","mg.L-1.mPa-1.s-1"
"http://qudt.org/vocab/unit/MilliGM-PER-L-PA-SEC","mg.L-1.Pa-1.s-1"
"http://qudt.org/vocab/unit/MilliGM-PER-L-POISE","mg.L-1.P-1"
"http://qudt.org/vocab/unit/MilliGM-PER-M","mg.m-1"
"http://qudt.org/vocab/unit/MilliGM-PER-M2","mg.m-2"
"http://qudt.org/vocab/unit/MilliGM-PER-M2-DAY","mg.m-2.d-1"
"http://qudt.org/vocab/unit/MilliGM-PER-M2-HR","mg.m-2.h-1"
"http://qudt.org/vocab/unit/MilliGM-PER-M2-SEC","mg.m-2.s-1"
"http://qudt.org/vocab/unit/MilliGM-PER-M3","mg.m-3"
"http://qudt.org/vocab/unit/MilliGM-PER-M3-BAR","mg.m-3.bar-1"
"http://qudt.org/vocab/unit/MilliGM-PER-M3-CentiPOISE","mg.m-3.cP-1"
"http://qudt.org/vocab/unit/MilliGM-PER-M3-DAY","mg.m-3.d-1"
"http://qudt.org/vocab/unit/MilliGM-PER-M3-HR","mg.m-3.h-1"
"http://qudt.org/vocab/unit/MilliGM-PER-M3-K","mg.m-3.K-1"
"http://qudt.org/vocab/unit/MilliGM-PER-M3-MilliPA-SEC","mg.m-3.mPa-1.s-1"
"http://qudt.org/vocab/unit/MilliGM-PER-M3-PA-SEC","mg.m-3.Pa-1.s-1"
"http://qudt.org/vocab/unit/MilliGM-PER-M3-POISE","mg.m-3.P-1"
"http://qudt.org/vocab/unit/MilliGM-PER-M3-SEC","mg.m-3.s-1"
"http://qudt.org/vocab/unit/MilliGM-PER-MilliL","mg.mL-1"
"http://qudt.org/vocab/unit/MilliGM-PER-MIN","mg.min-1"
"http://qudt.org/vocab/unit/MilliGM-PER-MIN-BAR","mg.min-1.bar-1"
"http://qudt.org/vocab/unit/MilliGM-PER-MIN-K","mg.min-1.K-1"
"http://qudt.org/vocab/unit/MilliGM-PER-SEC","mg.s-1"
"http://qudt.org/vocab/unit/MilliGM-PER-SEC-BAR","mg.s-1.bar-1"
"http://qudt.org/vocab/unit/MilliGM-PER-SEC-K","mg.s-1.K-1"
"http://qudt.org/vocab/unit/MilliGM-SEC-PER-L-CentiM3","mg.s.L-1.cm-3"
"http://qudt.org/vocab/unit/MilliGM-SEC-PER-L-M3","mg.s.L-1.m-3"
"http://qudt.org/vocab/unit/MilliGM-SEC-PER-L2","mg.s.L-2"
"http://qudt.org/vocab/unit/MilliGM-SEC-PER-M3-CentiM3","mg.s.m-3.cm-3"
"http://qudt.org/vocab/unit/MilliGM-SEC-PER-M3-L","mg.s.m-3.L-1"
"http://qudt.org/vocab/unit/MilliGM-SEC-PER-M6","mg.s.m-6"
"http://qudt.org/vocab/unit/MilliGRAY","mGy"
"http://qudt.org/vocab/unit/MilliGRAY-PER-HR","mGy.h-1"
"http://qudt.org/vocab/unit/MilliGRAY-PER-MIN","mGy.min-1"
"http://qudt.org/vocab/unit/MilliGRAY-PER-SEC","mGy.s-1"
"http://qudt.org/vocab/unit/MilliH","mH"
"http://qudt.org/vocab/unit/MilliH-PER-KiloOHM","mH.kOhm-1"
"http://qudt.org/vocab/unit/MilliH-PER-OHM","mH.Ohm-1"
"http://qudt.org/vocab/unit/MilliHZ","mHz"
"http://qudt.org/vocab/unit/MilliIN","m[in_i]"
"http://qudt.org/vocab/unit/MilliJ","mJ"
"http://qudt.org/vocab/unit/MilliJ-PER-GM","mJ.g-1"
"http://qudt.org/vocab/unit/MilliJ-PER-M2","mJ.m-2"
"http://qudt.org/vocab/unit/MilliJ-PER-SEC","mJ.s-1"
"http://qudt.org/vocab/unit/MilliK","mK"
"http://qudt.org/vocab/unit/MilliK-PER-BAR","mK.bar-1"
"http://qudt.org/vocab/unit/MilliK-PER-K","mK.K-1"
"http://qudt.org/vocab/unit/MilliKAT","mkat"
"http://qudt.org/vocab/unit/MilliKAT-PER-L","mkat.L-1"
"http://qudt.org/vocab/unit/MilliL","mL"
"http://qudt.org/vocab/unit/MilliL-PER-BAR","mL.bar-1"
"http://qudt.org/vocab/unit/MilliL-PER-CentiM2-MIN","mL.cm-2.min-1"
"http://qudt.org/vocab/unit/MilliL-PER-CentiM2-SEC","mL.cm-2.s-1"
"http://qudt.org/vocab/unit/MilliL-PER-DAY","mL.d-1"
"http://qudt.org/vocab/unit/MilliL-PER-DAY-BAR","mL.d-1.bar-1"
"http://qudt.org/vocab/unit/MilliL-PER-DAY-K","mL.d-1.K-1"
"http://qudt.org/vocab/unit/MilliL-PER-GM","mL.g-1"
"http://qudt.org/vocab/unit/MilliL-PER-HR","mL.h-1"
"http://qudt.org/vocab/unit/MilliL-PER-HR-BAR","mL.h-1.bar-1"
"http://qudt.org/vocab/unit/MilliL-PER-HR-K","mL.h-1.K-1"
"http://qudt.org/vocab/unit/MilliL-PER-K","mL.K-1"
"http://qudt.org/vocab/unit/MilliL-PER-KiloGM","mL.kg-1"
"http://qudt.org/vocab/unit/MilliL-PER-L","mL.L-1"
"http://qudt.org/vocab/unit/MilliL-PER-M2-DAY","mL.m-2.d-1"
"http://qudt.org/vocab/unit/MilliL-PER-M3","mL.m-3"
"http://qudt.org/vocab/unit/MilliL-PER-MIN","mL.min-1"
"http://qudt.org/vocab/unit/MilliL-PER-MIN-BAR","mL.min-1.bar-1"
"http://qudt.org/vocab/unit/MilliL-PER-MIN-K","mL.min-1.K-1"
"http://qudt.org/vocab/unit/MilliL-PER-SEC","mL.s-1"
"http://qudt.org/vocab/unit/MilliL-PER-SEC-BAR","mL.s-1.bar-1"
"http://qudt.org/vocab/unit/MilliL-PER-SEC-K","mL.s-1.K-1"
"http://qudt.org/vocab/unit/MilliM","mm"
