"QK_EDI","QK_QUDT","dimVec","dimensionVector","s_EDI","s_QUDT"
"TimeRatio","StatisticalWeight","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/StatisticalWeight"
"TimeRatio","StoichiometricNumber","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/StoichiometricNumber"
"TimeRatio","Strain","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/Strain"
"TimeRatio","StructuralEfficiency","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/StructuralEfficiency"
"TimeRatio","StructureFactor","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/StructureFactor"
"TimeRatio","SunProtectionFactorOfAProduct","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/SunProtectionFactorOfAProduct"
"TimeRatio","SymbolTransmissionRate","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/SymbolTransmissionRate"
"TimeRatio","TemperatureRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/TemperatureRatio"
"TimeRatio","ThermalDiffusionFactor","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/ThermalDiffusionFactor"
"TimeRatio","ThermalDiffusionRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/ThermalDiffusionRatio"
"TimeRatio","ThermalEfficiency","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/ThermalEfficiency"
"TimeRatio","ThermalUtilizationFactor","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/ThermalUtilizationFactor"
"TimeRatio","ThermalUtilizationFactorForFission","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/ThermalUtilizationFactorForFission"
"TimeRatio","ThrustToWeightRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/ThrustToWeightRatio"
"TimeRatio","Tilt","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/Tilt"
"TimeRatio","TimeRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/TimeRatio"
"TimeRatio","TotalAngularMomentumQuantumNumber","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/TotalAngularMomentumQuantumNumber"
"TimeRatio","TotalIonization","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/TotalIonization"
"TimeRatio","TrafficIntensity","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/TrafficIntensity"
"TimeRatio","Transmittance","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/Transmittance"
"TimeRatio","TransmittanceDensity","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/TransmittanceDensity"
"TimeRatio","Turbidity","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/Turbidity"
"TimeRatio","Turns","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/Turns"
"TimeRatio","VoltageRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/VoltageRatio"
"TimeRatio","VolumeFlowRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/VolumeFlowRatio"
"TimeRatio","VolumeFraction","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/VolumeFraction"
"TimeRatio","VolumeStrain","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/VolumeStrain"
"VolumeMassRate","MassConcentrationRateOfChange","A0E0L-3I0M1H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L-3I0M1H0T-1D0","http://qudt.org/vocab/quantitykind/VolumeMassRate","http://qudt.org/vocab/quantitykind/MassConcentrationRateOfChange"
"VolumePerArea","AbsoluteTypographicMeasurement","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/AbsoluteTypographicMeasurement"
"VolumePerArea","Altitude","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/Altitude"
"VolumePerArea","ApogeeRadius","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/ApogeeRadius"
"VolumePerArea","AreaPerLength","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/AreaPerLength"
"VolumePerArea","Breadth","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/Breadth"
"VolumePerArea","BurgersVector","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/BurgersVector"
"VolumePerArea","CartesianCoordinates","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/CartesianCoordinates"
"VolumePerArea","CENTER-OF-GRAVITY_X","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/CENTER-OF-GRAVITY_X"
"VolumePerArea","CENTER-OF-GRAVITY_Y","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/CENTER-OF-GRAVITY_Y"
"VolumePerArea","CENTER-OF-GRAVITY_Z","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/CENTER-OF-GRAVITY_Z"
"VolumePerArea","CENTER-OF-MASS","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/CENTER-OF-MASS"
"VolumePerArea","CenterOfGravity_X","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/CenterOfGravity_X"
"VolumePerArea","CenterOfGravity_Y","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/CenterOfGravity_Y"
"VolumePerArea","CenterOfGravity_Z","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/CenterOfGravity_Z"
"VolumePerArea","ClosestApproachRadius","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/ClosestApproachRadius"
"VolumePerArea","CoherenceLength","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/CoherenceLength"
"VolumePerArea","Depth","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/Depth"
"VolumePerArea","Diameter","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/Diameter"
"VolumePerArea","DiffusionCoefficientForFluenceRate","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/DiffusionCoefficientForFluenceRate"
"VolumePerArea","DiffusionLength","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/DiffusionLength"
"VolumePerArea","Displacement","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/Displacement"
"VolumePerArea","DisplacementVectorOfIon","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/DisplacementVectorOfIon"
"VolumePerArea","Distance","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/Distance"
"VolumePerArea","DistanceTraveledDuringBurn","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/DistanceTraveledDuringBurn"
"VolumePerArea","ElectronMeanFreePath","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/ElectronMeanFreePath"
"VolumePerArea","ElectronRadius","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/ElectronRadius"
"VolumePerArea","ElevationRelativeToNAP","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/ElevationRelativeToNAP"
"VolumePerArea","EquilibriumPositionVectorOfIon","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/EquilibriumPositionVectorOfIon"
"VolumePerArea","FundamentalLatticeVector","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/FundamentalLatticeVector"
"VolumePerArea","Half-ValueThickness","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/Half-ValueThickness"
"VolumePerArea","Height","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/Height"
"VolumePerArea","InitialNozzleThroatDiameter","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/InitialNozzleThroatDiameter"
"VolumePerArea","LatticePlaneSpacing","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/LatticePlaneSpacing"
"VolumePerArea","LatticeVector","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/LatticeVector"
"VolumePerArea","Length","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/Length"
"VolumePerArea","LondonPenetrationDepth","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/LondonPenetrationDepth"
"VolumePerArea","MeanFreePath","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/MeanFreePath"
"VolumePerArea","MeanLinearRange","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/MeanLinearRange"
"VolumePerArea","MigrationLength","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/MigrationLength"
"VolumePerArea","MotorConstant","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/MotorConstant"
"VolumePerArea","NeutronDiffusionLength","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/NeutronDiffusionLength"
"VolumePerArea","NonNegativeLength","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/NonNegativeLength"
"VolumePerArea","NozzleThroatDiameter","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/NozzleThroatDiameter"
"VolumePerArea","NuclearRadius","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/NuclearRadius"
"VolumePerArea","OrbitalRadialDistance","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/OrbitalRadialDistance"
"VolumePerArea","OverRangeDistance","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/OverRangeDistance"
"VolumePerArea","ParticlePositionVector","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/ParticlePositionVector"
"VolumePerArea","PathLength","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/PathLength"
"VolumePerArea","PhononMeanFreePath","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/PhononMeanFreePath"
"VolumePerArea","PositionVector","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/PositionVector"
"VolumePerArea","PositiveLength","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/PositiveLength"
"VolumePerArea","RadialDistance","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/RadialDistance"
"VolumePerArea","Radius","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/Radius"
"VolumePerArea","RadiusOfCurvature","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/RadiusOfCurvature"
"VolumePerArea","Rotary-TranslatoryMotionConversion","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/Rotary-TranslatoryMotionConversion"
"VolumePerArea","Slowing-DownLength","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/Slowing-DownLength"
"VolumePerArea","SolidStateDiffusionLength","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/SolidStateDiffusionLength"
"VolumePerArea","SoundParticleDisplacement","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/SoundParticleDisplacement"
"VolumePerArea","SpatialSummationFunction","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/SpatialSummationFunction"
"VolumePerArea","Thickness","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/Thickness"
"VolumePerArea","TouchThresholds","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/TouchThresholds"
"VolumePerArea","TransmissionRatioBetweenRotationAndTranslation","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/TransmissionRatioBetweenRotationAndTranslation"
"VolumePerArea","VolumePerArea","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/VolumePerArea"
"VolumePerArea","Wavelength","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/Wavelength"
"VolumePerArea","Width","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/VolumePerArea","http://qudt.org/vocab/quantitykind/Width"
"VolumetricFlowRatePerLength","AreaPerTime","A0E0L2I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L2I0M0H0T-1D0","http://qudt.org/vocab/quantitykind/VolumetricFlowRatePerLength","http://qudt.org/vocab/quantitykind/AreaPerTime"
"VolumetricFlowRatePerLength","Circulation","A0E0L2I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L2I0M0H0T-1D0","http://qudt.org/vocab/quantitykind/VolumetricFlowRatePerLength","http://qudt.org/vocab/quantitykind/Circulation"
"VolumetricFlowRatePerLength","DiffusionCoefficient","A0E0L2I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L2I0M0H0T-1D0","http://qudt.org/vocab/quantitykind/VolumetricFlowRatePerLength","http://qudt.org/vocab/quantitykind/DiffusionCoefficient"
"VolumetricFlowRatePerLength","KinematicViscosity","A0E0L2I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L2I0M0H0T-1D0","http://qudt.org/vocab/quantitykind/VolumetricFlowRatePerLength","http://qudt.org/vocab/quantitykind/KinematicViscosity"
"VolumetricFlowRatePerLength","KinematicViscosityOrDiffusionConstantOrThermalDiffusivity","A0E0L2I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L2I0M0H0T-1D0","http://qudt.org/vocab/quantitykind/VolumetricFlowRatePerLength","http://qudt.org/vocab/quantitykind/KinematicViscosityOrDiffusionConstantOrThermalDiffusivity"
